openalex_id,doi,titulo,ano,periodico,source_id,issn,url,acesso_aberto,autores,docentes_ppge,linhas
"https://openalex.org/W2945074624","10.18616/rsp.v3i2.5101","A GESTÃO ESCOLAR NA PERSPECTIVA DA EDUCAÇÃO DEMOCRÁTICA DOS GESTORES DAS ESCOLAS DA REDE PÚBLICA ESTADUAL DE CRICIUMA – SC","2019","Revista Saberes Pedagógicos","https://openalex.org/S4210204151","2526-4559","https://doi.org/10.18616/rsp.v3i2.5101","aberto","Nicole Zacarão Zeferino Cardoso; Maria Aparecida Mello","Maria Aparecida Mello","EETPC"
"https://openalex.org/W3004202066","10.15601/f@d.v11i2.1075","A INICIAÇÃO À DOCÊNCIA E AS EXPERIÊNCIAS COM A EDUCAÇÃO MATEMÁTICA NOS ANOS INICIAIS","2019","Formação Docente","https://openalex.org/S4210220160","2237-0587","https://doi.org/10.15601/f@d.v11i2.1075","aberto","Klinger Teodoro Ciríaco; Larissa Wayhs Trein Montiel; Bruna Mendes Muniz; Cristiana Mariano; Maiara da Rocha Silva; Jéssica Tais de Oliveira Silva","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2946686761","10.14244/198271992559","A institucionalização do “jovem” como sujeito de políticas públicas no Brasil: o CONJUVE em cena","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271992559","aberto","Denise Maria Reis; Vítor Sérgio Ferreira; Roseli Esquerdo Lopes","Denise Maria Reis; Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2978501998","10.34117/bjdv5n9-055","A interculturalidade como possibilidade para a docência em música na universidade","2019","Brazilian Journal of Development","https://openalex.org/S4210234566","2525-8761","https://doi.org/10.34117/bjdv5n9-055","aberto","Fernando Stanzione Galizia; Emilía Freitas de Lima","Emilia Freitas de Lima; Fernando Stanzione Galizia","EETPC"
"https://openalex.org/W2397496548","10.24109/2176-6681.rbep.84i206-07-08.888","A pedagogia da escravidão nos Sermões do Padre Antonio Vieira","2019","Revista Brasileira de Estudos Pedagógicos","https://openalex.org/S2737504546","0034-7183","https://doi.org/10.24109/2176-6681.rbep.84i206-07-08.888","aberto","Amarílio Jr.; Marisa Bittar","Marisa Bittar","HFSE"
"https://openalex.org/W2596550521","10.24109/2176-6681.rbep.76i182/183.1117","A pedagogia do oprimido em tempos de industrialização da cultura","2019","Revista Brasileira de Estudos Pedagógicos","https://openalex.org/S2737504546","0034-7183","https://doi.org/10.24109/2176-6681.rbep.76i182/183.1117","aberto","Antônio Álvaro Soares Zuin","Antonio Alvaro Soares Zuin","ECS"
"https://openalex.org/W2943910440","10.14244/198271993355","A pedagogização do sexo da criança: do corpo ao dispositivo da infância (The pedagogization of sex and children: from the body to the childhood device)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993355","aberto","Andrea Braga Moruzzi","Andrea Braga Moruzzi","RED"
"https://openalex.org/W2907667303","10.24115/s2446-622020184especial586p.71-85","A pesquisa “com” e a pesquisa “de”","2019","LAPLAGE EM REVISTA","https://openalex.org/S2738200778","2446-6220","https://doi.org/10.24115/s2446-622020184especial586p.71-85","aberto","Andrea Braga Moruzzi; Cleonice Maria Tomazzetti","Cleonice Maria Tomazzetti; Andrea Braga Moruzzi","FPOAE; RED"
"https://openalex.org/W2969375750","10.18316/recc.v24i2.4391","A PRODUÇÃO ACADÊMICA SOBRE O PIBID DE GEOGRAFIA E O EDITAL 66/2013: Uma análise do maior programa de Formação de Professores brasileiro","2019","Educação Ciência e Cultura","https://openalex.org/S4210200325","1413-7321","https://doi.org/10.18316/recc.v24i2.4391","aberto","Glauber Barros Alves Costa; María Iolanda Monteiro","Maria Iolanda Monteiro","ECS"
"https://openalex.org/W2955108610","10.20396/riesup.v5i0.8653658","A Reforma de Córdoba de 1918","2019","Revista Internacional de Educação Superior","https://openalex.org/S4210183452","2446-9424","https://doi.org/10.20396/riesup.v5i0.8653658","aberto","Marcelo Innocentini Hayashi; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W3159859124","10.26512/lc.v24i0.19844","A sociedade de risco e a noção de cidadania: desafios para a educação científica e tecnológica","2019","Linhas Crí­ticas","https://openalex.org/S4210172282","1516-4896","https://doi.org/10.26512/lc.v24i0.19844","aberto","Maurício Pietrocola; Carolina Rodrigues de Souza","Carolina Rodrigues de Souza","ECM"
"https://openalex.org/W2910073712","10.14244/198271992481","Abordagens de avaliação educacional: a constituição do campo teórico no cenário internacional (Educational evaluation approaches: constitution of the theoretical field in the international scenario)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271992481","aberto","Regilson Maciel Borges; José Carlos Rothen","Jose Carlos Rothen","EPFH"
"https://openalex.org/W2953969329","10.18593/r.v44i2.17417","Ações afirmativas e formação de professores: diálogos e perspectivas a partir do NEAB/UFSCar","2019","Roteiro","https://openalex.org/S2737795593","0104-4311","https://doi.org/10.18593/r.v44i2.17417","aberto","Tatiane Cosentino Rodrigues; Ivanilda Amado Cardoso; Andréia Rosalina Silva","Tatiane Cosentino Rodrigues","RED"
"https://openalex.org/W2970675836","10.1590/1807-0310/2019v31190283","ADOLESCENTES AUTORES DE ATOS INFRACIONAIS: DIFICULDADES DE ACESSO E PERMANÊNCIA NA ESCOLA","2019","Psicologia & Sociedade","https://openalex.org/S102196823","0102-7182","https://doi.org/10.1590/1807-0310/2019v31190283","aberto","Priscila Carla Cardoso; Débora Cristina Fonseca","Débora Cristina Fonseca; Priscila Carla Cardoso","EPFH"
"https://openalex.org/W2990197750","10.22476/revcted.v5i1.421","Adolescentes em situação de conflito com a lei e o atendimento inicial integrado: entrevista com o Padre Agnaldo Soares Lima (Adolescents in conflict with the law and integrated inicial care: interview with Priest Agnaldo Soares Lima)","2019","Crítica Educativa","https://openalex.org/S2737611088","2447-4223","https://doi.org/10.22476/revcted.v5i1.421","aberto","Julio Francisco; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2943961212","10.18675/1981-8106.vol29.n60.p180-196","AGRESSÕES ONLINE E CULTURA DIGITAL: CONSIDERAÇÕES SOBRE O CYBERBULLYING COMO OBJETO DE PESQUISA","2019","Educação","https://openalex.org/S2738946615","1517-9869","https://doi.org/10.18675/1981-8106.vol29.n60.p180-196","aberto","Camila Sandim de Castro; Antônio Álvaro Soares Zuin","Antonio Alvaro Soares Zuin","ECS"
"https://openalex.org/W2969818120","10.15601/f@d.v11i1.1685","AINDA EM TEMPO PRESENTE: O QUE DIZEM ALGUMAS PESQUISAS SOBRE AVALIAÇÃO EM EDUCAÇÃO MATEMÁTICA? (2010-2013)","2019","Formação Docente","https://openalex.org/S4210220160","2237-0587","https://doi.org/10.15601/f@d.v11i1.1685","aberto","Fernanda Celestino de Souza Meneguello; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2943840246","10.14244/198271993354","Análise do discurso nas pesquisas em educação: perspectivas foucaultianas (Discourse analysis in education research: foucaultian perspectives)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993354","aberto","Maria Cecília Luiz; Flávio Caetano da Silva; Clarissa Bengtson","Flavio Caetano da Silva; Maria Cecilia Luiz","ECS"
"https://openalex.org/W2979660239","10.14244/198271993584","Aprendizagem ao longo da vida, conhecimento e habilidades estratégicas: abordagens conceituais no contexto da colaboração científica entre Brasil e Itália","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993584","aberto","Paolo Di Rienzo; Aline Sommerhalder; Massimo Margottini; Concetta La Rocca","Aline Sommerhalder","EETPC"
"https://openalex.org/W4292632677","10.31892/rbpab2525-426x.2019.v4.n12.p1090-1109","Aprendizagens da docência em uma comunidade de aprendizagem online: contribuições da ReAD","2019","Revista Brasileira de Pesquisa (Auto)Biográfica","https://openalex.org/S4210217422","2525-426X","https://doi.org/10.31892/rbpab2525-426x.2019.v4.n12.p1090-1109","aberto","Ana Paula Gestoso de Souza; Rosa Maria Moares Anunciato","Ana Paula Gestoso de Souza","FPOAE"
"https://openalex.org/W2944319392","10.14244/198271993348","Apresentação do Dossiê ""Educação, Cultura e Sujetividade"" (Presentation of the Dossier ""Education, Culture and Subjectivity"")","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993348","aberto","Nilson Fernandes Dinis; Alan Victor Pimenta de Almeida Pales Costa","Nilson Fernandes Dinis; Alan Victor Pimenta de Almeida Pales Costa","ECS; RED"
"https://openalex.org/W2969650752","10.33025/tefe.v4i1.2055","ATLETISMO NA EDUCAÇÃO FÍSICA INFANTIL: AS EXPERIÊNCIAS DE UMA PRÁTICA EDUCATIVA","2019","Temas em Educação Física Escolar","https://openalex.org/S4210240103","2525-5916","https://doi.org/10.33025/tefe.v4i1.2055","aberto","Eliton da Silva Vasconcelos; Luana Zanotto; Fernando Donizete Alves; Camila Milan Paulo","Fernando Donizete Alves","EETPC"
"https://openalex.org/W2976907007","10.1590/0104-4060.64821","Autoridade enfraquecida, violência contra professores e trabalho pedagógico","2019","Educar em Revista","https://openalex.org/S152657728","0104-4060","https://doi.org/10.1590/0104-4060.64821","aberto","Antônio Igo Barreto Pereira; Antônio Álvaro Soares Zuin","Antonio Alvaro Soares Zuin","ECS"
"https://openalex.org/W2937343291","10.22347/2175-2753v11i31.1678","Avaliação Educacional Brasileira na Década de 1980: o campo entre duas abordagens","2019","Revista Meta Avaliação","https://openalex.org/S4210200448","2175-2753","https://doi.org/10.22347/2175-2753v11i31.1678","aberto","Regilson Maciel Borges; José Carlos Rothen","Jose Carlos Rothen","EPFH"
"https://openalex.org/W2924460712","10.1590/s1413-65382519000100008","Balanço das Dissertações e Teses sobre o Tema Educação de Surdos (2010-2014)","2019","Revista Brasileira de Educação Especial","https://openalex.org/S4210190154","1413-6538","https://doi.org/10.1590/s1413-65382519000100008","aberto","Denise Marina Ramos; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2946215877","10.4013/edu.2019.232.16849","Brincar como prática social da pequena infância em contexto de Educação Infantil: aprender para a vida","2019","Educação Unisinos","https://openalex.org/S2736521713","1519-387X","https://doi.org/10.4013/edu.2019.232.16849","aberto","Maria Elisa Nicolielo; Aline Sommerhalder; Fernando Donizete Alves; Deise Aparecida Silva Malta","Aline Sommerhalder; Fernando Donizete Alves","EETPC"
"https://openalex.org/W4238337049","10.4013/edu.2019.232.10","Brincar como prática social da pequena infância em contexto de Educação Infantil: aprender para a vida","2019","Educação Unisinos","https://openalex.org/S2736521713","1519-387X","https://doi.org/10.4013/edu.2019.232.10","aberto","Maria Elisa Nicolielo; Aline Sommerhalder; Fernando Donizete Alves; Deise Aparecida Silva Malta","Aline Sommerhalder; Fernando Donizete Alves","EETPC"
"https://openalex.org/W2922175072","10.5216/rir.v15i1.55875","Cadê a geometria na educação infantil? O gato comeu!","2019","Itinerarius Reflectionis","https://openalex.org/S2737048891","1679-2009","https://doi.org/10.5216/rir.v15i1.55875","aberto","Andréia Cristina de Sena Santana Zucca; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2807809458","10.14244/198271993183","Carta ao Leitor (Letter to the reader)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993183","aberto","Celso Luiz Aparecido Conti","Celso Luiz Aparecido Conti","EETPC"
"https://openalex.org/W2972188366","10.14244/198271993599","Carta ao Leitor e Apresentação do dossiê “Políticas de Educação Superior e produção do conhecimento no Brasil: novos modos de regulação e tendências” (Letter to the reader and Presentation)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993599","aberto","João dos Reis Silva Júnior; Karine Nunes de Moraes","Joao dos Reis Silva Junior","EPFH"
"https://openalex.org/W2971564137","10.4322/2526-8910.ctoao1194","Centro da juventude em foco: discursos e ações","2019","Cadernos Brasileiros de Terapia Ocupacional ","https://openalex.org/S4210189390","0104-4931","https://doi.org/10.4322/2526-8910.ctoao1194","aberto","Marina Martins Marinho; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2962348156","10.5212/praxeduc.v.14n3.013","Coletivos juvenis políticos em uma universidade pública mineira: microespaço público e experiências de participação no movimento estudantil","2019","Praxis Educativa","https://openalex.org/S4210204466","1809-4031","https://doi.org/10.5212/praxeduc.v.14n3.013","aberto","Luís Antônio Groppo; Mariana Pereira Ramos; Júnior Roberto Faria Trevisan; Guilherme Antoneli Silva; Isabella Batista Silveira","Luís Antonio Groppo","HFSE"
"https://openalex.org/W2999710409","10.5354/0719-5346.2019.51085","Comunidade de prática de terapeutas ocupacionais iniciantes: O início da prática em saúde mental.","2019","Revista Chilena de Terapia Ocupacional","https://openalex.org/S4210173032","0717-6767","https://doi.org/10.5354/0719-5346.2019.51085","aberto","Taís Quevedo Marcolino; Regina Torkomian Joaquim; Angélica da Silva Araújo; Ana Carolina Carreira de Mello; Aline Maria de Medeiros Rodrigues Reali","Aline Maria de Medeiros Rodrigues Reali","FPOAE"
"https://openalex.org/W2941282354","10.15600/2238-121x/comunicacoes.v26n1p5-26","Concepções de qualidade nos documentos oficiais sobre a Educação Superior","2019","Comunicações","https://openalex.org/S4210224284","0104-8481","https://doi.org/10.15600/2238-121x/comunicacoes.v26n1p5-26","aberto","José Carlos Rothen; Regilson Maciel Borges; Andreliza Cristina de Souza; Joelma dos Santos Bernardes; Pamela Cristina Botiglieri","Jose Carlos Rothen","EPFH"
"https://openalex.org/W2994615694","10.5007/2175-795x.2019.e54796","Concepções sobre avaliação educacional de intelectuais acadêmicos brasileiros nos anos 1980","2019","Perspectiva","https://openalex.org/S2737309421","0102-5473","https://doi.org/10.5007/2175-795x.2019.e54796","aberto","Regilson Maciel Borges; José Carlos Rothen","Jose Carlos Rothen","EPFH"
"https://openalex.org/W2942983631","10.31892/rbpab2525-426x.2019.v04.n10.p264-282","CONHECENDO MAIS SOBRE A LUDICIDADE, FORMAÇÃO DE PROFESSORES E ENSINO DE MATEMÁTICA NO CURSO DE PEDAGOGIA DA UFSCAR","2019","Revista Brasileira de Pesquisa (Auto)Biográfica","https://openalex.org/S4210217422","2525-426X","https://doi.org/10.31892/rbpab2525-426x.2019.v04.n10.p264-282","aberto","Américo Silva; Cármen Lúcia Brancaglion Passos","Carmen Lucia Brancaglion Passos","ECM"
"https://openalex.org/W2996013599","10.18471/rbe.v33.31874","CONHECIMENTO DE PAIS E CUIDADORES PORTUGUESES SOBRE PRIMEIROS SOCORROS EM ACIDENTES DOMÉSTICOS","2019","Revista Baiana de Enfermagem‏","https://openalex.org/S4210208059","0102-5430","https://doi.org/10.18471/rbe.v33.31874","aberto","Carolai Conceição dos Santos; Márcia Maria Carneiro Oliveira; María Carolina Ortiz Whitaker; Climene Laura de Camargo; Filomena Raimundo; Maria do Carmo de Sousa","Maria do Carmo de Sousa","ECM"
"https://openalex.org/W2908681928","10.21723/riaee.v14i2.11374","Controvérsias sociotécnicas: uma proposta didática para o ensino de engenharia","2019","Revista Ibero-Americana de Estudos em Educação","https://openalex.org/S2737552301","1982-5587","https://doi.org/10.21723/riaee.v14i2.11374","aberto","Vágner Ricardo de Araújo Pereira; Carlos Roberto Massao Hayashi","Carlos Roberto Massao Hayashi","HFSE"
"https://openalex.org/W2982236648","10.18675/1981-8106.vol29.n61.p440-460","CRIANÇAS, NATUREZA E FOTOGRAFIA: UMA EXPERIÊNCIA NO CERRADO","2019","Educação","https://openalex.org/S2738946615","1517-9869","https://doi.org/10.18675/1981-8106.vol29.n61.p440-460","aberto","Gabriella Pizzolante da Silva; Carolina Rodrigues de Souza; Sandra Fagionato Ruffino","Carolina Rodrigues de Souza","ECM"
"https://openalex.org/W2964360654","10.1590/s1413-24782019240031","Cursinho popular por estudantes da universidade: práticas político-pedagógicas e formação docente","2019","Revista Brasileira de Educação","https://openalex.org/S2736711335","1413-2478","https://doi.org/10.1590/s1413-24782019240031","aberto","Luís Antônio Groppo; Ana Rosa Garcia de Oliveira; Fabiana Mara Oliveira","Luís Antonio Groppo","HFSE"
"https://openalex.org/W2953543795","10.25059/2527-2594/retratosdeassentamentos/2019.v22i1.342","Da luta pela terra ao reconhecimento: considerações sobre a trajetória das famílias assentadas no PDS Santa Helena e o acesso a políticas públicas","2019","Retratos de Assentamentos","https://openalex.org/S4210210437","1516-8182","https://doi.org/10.25059/2527-2594/retratosdeassentamentos/2019.v22i1.342","aberto","Bárbara El Khalil; Joelson Gonçalves de Carvalho","Joelson Gonçalves de Carvalho","EPFH"
"https://openalex.org/W2923678565","10.18593/r.v44i3.17773","Da zona rural à escola urbana: problematizando relações pedagógicas entre professoras e crianças","2019","Roteiro","https://openalex.org/S2737795593","0104-4311","https://doi.org/10.18593/r.v44i3.17773","aberto","Luana Zanotto; Fernando Donizete Alves; Aline Sommerhalder","Aline Sommerhalder; Fernando Donizete Alves","EETPC"
"https://openalex.org/W2944600993","10.14244/198271993357","Desafios curriculares no ensino superior: contribuições do Programa Abdias Nascimento (Curricular challenges in Higher Education: contributions from the Abdias Nascimento Program)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993357","aberto","Ana Cristina Juvenal da Cruz; Tatiane Cosentino Rodrigues; Denise Santos da Cruz; Ivanilda Amado Cardoso","Ana Cristina Juvenal da Cruz; Tatiane Cosentino Rodrigues","RED"
"https://openalex.org/W2958947563","10.17058/rea.v27i2.12620","Desafios de uma professora de Educação Física na medida socioeducativa de internação","2019","Reflexão e Ação","https://openalex.org/S2737402097","0103-8842","https://doi.org/10.17058/rea.v27i2.12620","aberto","Carolina Maciel Souza; Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2914183086","10.15600/2238-121x/comunicacoes.v25n3p247-269","Desafios na execução do atendimento socioeducativo de jovens em privação de liberdade","2019","Comunicações","https://openalex.org/S4210224284","0104-8481","https://doi.org/10.15600/2238-121x/comunicacoes.v25n3p247-269","aberto","Julio Francisco; Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2941819230","10.15600/2238-121x/comunicacoes.v26n1p91-114","Descobrindo o início da docência em Matemática na classe multisseriada","2019","Comunicações","https://openalex.org/S4210224284","0104-8481","https://doi.org/10.15600/2238-121x/comunicacoes.v26n1p91-114","aberto","Bruna Mendes Muniz; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W3004513338","10.34179/revisem.v4i2.11787","Desenvolvimento profissional de uma formadora de professores de Matemática","2019","Revista Sergipana de Matemática e Educação Matemática","https://openalex.org/S4210202102","2525-5444","https://doi.org/10.34179/revisem.v4i2.11787","aberto","Flávia Cristina Figueiredo Coura; Cármen Lúcia Brancaglion Passos","Carmen Lucia Brancaglion Passos","ECM"
"https://openalex.org/W2955295463","10.21527/2179-1309.2019.108.57-71","DIÁLOGOS INTERCULTURAIS, ESCOLA E IDENTIDADE ÉTNICA: O QUE REVELAM DISSERTAÇÕES DE MESTRES INDÍGENAS EM MATO GROSSO DO SUL?","2019","Revista Contexto & Educação","https://openalex.org/S4306526392","0102-8758","https://doi.org/10.21527/2179-1309.2019.108.57-71","aberto","Thiago Moessa Alves; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2951214249","10.14295/momento.v28i1.7073","Dificuldades da docência no cenário digital:contornos e práticas de sala de aula","2019","Momento","https://openalex.org/S4210176317","0102-2717","https://doi.org/10.14295/momento.v28i1.7073","aberto","Erika Giacometti Rocha Berribili; Daniel Mill; María Iolanda Monteiro; Rafaela Marchetti","Daniel Ribeiro Silva Mill; Maria Iolanda Monteiro","ECS"
"https://openalex.org/W2991801027","10.1590/1980-4415v33n65a12","Do Modelo Matemático à Modelagem Matemática: descontinuidades históricas","2019","Bolema Boletim de Educação Matemática","https://openalex.org/S4210176729","0103-636X","https://doi.org/10.1590/1980-4415v33n65a12","aberto","Maria Carolina Machado Magnus; Ademir Donizeti Caldeira; Claúdia Glavam Duarte","Ademir Donizeti Caldeira","ECM"
"https://openalex.org/W2941426900","10.1177/0008417419833409","Do occupational justice concepts inform occupational therapists’ practice? A scoping review","2019","Canadian Journal of Occupational Therapy","https://openalex.org/S153307584","0008-4174","https://doi.org/10.1177/0008417419833409","aberto","Ana Paula Serrata Malfitano; Rosangela Gomes da Mota de Souza; Elizabeth Townsend; Roseli Esquerdo Lopes","Roseli Esquerdo Lopes","HFSE"
"https://openalex.org/W2940904757","10.15600/2238-121x/comunicacoes.v26n1p181-195","Do sentido formativo ao enigma da frieza: uma análise do filme “A Fita Branca”, de Michael Haneke","2019","Comunicações","https://openalex.org/S4210224284","0104-8481","https://doi.org/10.15600/2238-121x/comunicacoes.v26n1p181-195","aberto","Helga Caroline Peres; Luiz Roberto Gomes","Luiz Roberto Gomes","ECS"
"https://openalex.org/W2904648986","10.14244/198271992167","Docência, educação a distância e tecnologias digitais: um estudo bibliométrico (Teaching, distance education and digital technologies: a bibliometric study)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271992167","aberto","Braian Veloso; Daniel Mill; María Iolanda Monteiro","Braian Garrito Veloso; Daniel Ribeiro Silva Mill; Maria Iolanda Monteiro","ECS"
"https://openalex.org/W2958839764","10.4322/2526-8910.ctoao1740","É uma porta que se abre : reflexões sobre questões conceituais e de identidade profissional na construção do raciocínio clínico em terapia ocupacional","2019","Cadernos Brasileiros de Terapia Ocupacional ","https://openalex.org/S4210189390","0104-4931","https://doi.org/10.4322/2526-8910.ctoao1740","aberto","Taís Quevedo Marcolino; Jéssica Cristina Von Poellnitz; Carla Regina Silva; Cecília Cruz Villares; Aline Maria de Medeiros Rodrigues Reali","Aline Maria de Medeiros Rodrigues Reali","FPOAE"
"https://openalex.org/W2941770514","10.7213/1981-416x.19.060.ds03","Educação a Distância e inclusão: uma análise sob a perspectiva docente","2019","Revista Diálogo Educacional","https://openalex.org/S4306527104","1518-3483","https://doi.org/10.7213/1981-416x.19.060.ds03","aberto","Braian Veloso; Daniel Mill","Braian Garrito Veloso; Daniel Ribeiro Silva Mill","ECS"
"https://openalex.org/W2996453738","10.19132/1808-5245261.65-83","Educação de surdos na Espanha: análise bibliométrica em bases de dados de teses doutorais (1987-2017)","2019","Em Questão","https://openalex.org/S4210172795","1807-8893","https://doi.org/10.19132/1808-5245261.65-83","aberto","Daiane Natalia Schiavon; María Cristina Piumbato Innocentini Hayashi","Maria Cristina Piumbato Innocentini Hayashi","HFSE"
"https://openalex.org/W2944627693","10.14244/198271993349","Educação e dever profissional na constituição da subjetividade moderna (Education and professional duty in the constitution of the modern subjectivity)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993349","aberto","Sandra Aparecida Riscal","Sandra Aparecida Riscal","ECS"
"https://openalex.org/W2950317724","10.33871/nupem.v11i23.573","Educação escolar em prisões: brechas, apostas e possibilidades","2019","Revista NUPEM","https://openalex.org/S2737385783","2175-7429","https://doi.org/10.33871/nupem.v11i23.573","aberto","Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2952364903","10.4025/imagenseduc.v9i1.44287","Educação Física e medida socioeducativa de internação: dilemas do cotidiano","2019","Imagens da Educação","https://openalex.org/S4210235954","2179-8427","https://doi.org/10.4025/imagenseduc.v9i1.44287","aberto","Carolina Maciel Souza; Elenice Maria Cammarosano Onofre","Elenice Maria Cammarosano Onofre","EPFH"
"https://openalex.org/W2735574302","10.24109/2176-6681.rbep.80i196.986","Educação jesuítica e crianças negras no Brasil colonial","2019","Revista Brasileira de Estudos Pedagógicos","https://openalex.org/S2737504546","0034-7183","https://doi.org/10.24109/2176-6681.rbep.80i196.986","aberto","Amarílio Ferreira; Marisa Bittar","Marisa Bittar","HFSE"
"https://openalex.org/W2944183009","10.14244/198271993351","Educação, Cinema e Estudos Culturais (Education, Cinema and Cultural Studies)","2019","Revista Eletrônica de Educação","https://openalex.org/S2736679368","1982-7199","https://doi.org/10.14244/198271993351","aberto","Alessandro Garcia Paulino; Alan Victor Pimenta de Almeida Pales Costa; Nilson Fernandes Dinis","Nilson Fernandes Dinis; Alan Victor Pimenta de Almeida Pales Costa","ECS; RED"
"https://openalex.org/W3012238849","10.19180/1809-2667.v21n32019p347-358","Enfrentamentos Cotidianos de Professoras Iniciantes no Sistema Privado de Ensino da Educação Infantil","2019","Vértices","https://openalex.org/S2739108508","1415-2843","https://doi.org/10.19180/1809-2667.v21n32019p347-358","aberto","Deysiane Pereira Pardin; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2981020829","10.20396/riesup.v6i0.8655561","Entre “sobrevivências” e “descobertas""","2019","Revista Internacional de Educação Superior","https://openalex.org/S4210183452","2446-9424","https://doi.org/10.20396/riesup.v6i0.8655561","aberto","Klinger Teodoro Ciríaco; Adriana Correa da Silva","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2913265532","10.33532/revemop.v1n1a1","Entre discursos e práticas de avaliação matemática nos primeiros anos de escolarização","2019","Revemop","https://openalex.org/S4210236610","2596-0245","https://doi.org/10.33532/revemop.v1n1a1","aberto","Fernanda Celestino de Souza Meneguello; Klinger Teodoro Ciríaco","Klinger Teodoro Ciríaco","FPOAE"
"https://openalex.org/W2756007668","10.24109/2176-6681.rbep.88i220.732","Espaço, tempo e tecnologia no trabalho pedagógico: redimensionamentos na Idade Mídia","2019","Revista Brasileira de Estudos Pedagógicos","https://openalex.org/S2737504546","0034-7183","https://doi.org/10.24109/2176-6681.rbep.88i220.732","aberto","Daniel Mill; Fernando Selmar Rocha Fidalgo","Daniel Ribeiro Silva Mill","ECS"
"https://openalex.org/W2911863959","10.33532/revemop.v1n1a8","Estado do conhecimento sobre as pesquisas de professores sobre a própria prática (2001-2012): aspectos físicos, temáticos e motivacionais","2019","Revemop","https://openalex.org/S4210236610","2596-0245","https://doi.org/10.33532/revemop.v1n1a8","aberto","Everaldo Gomes Leandro; Cármen Lúcia Brancaglion Passos","Carmen Lucia Brancaglion Passos","ECM"
"https://openalex.org/W3038784885","10.19091/reced.vi0.844","Estado, educação e ações micropolíticas","2019","REVISTA DE CIÊNCIAS DA EDUCAÇÃO","https://openalex.org/S2736723182","1518-7039","https://doi.org/10.19091/reced.vi0.844","aberto","Rogério Bueno; Eduardo Pinto e Silva","Eduardo Pinto e Silva","EPFH"
"https://openalex.org/W2937644977","10.20500/rce.v14i29.20361","Estudantes universitários: estratégias e procedimentos para a permanência","2019","Revista Contemporânea de Educação","https://openalex.org/S4210210632","1809-5747","https://doi.org/10.20500/rce.v14i29.20361","aberto","Hellen Cristina Xavier da Silva Mattos; Maria Cristina da Silveira Galan Fernandes","Maria Cristina da Silveira Galan Fernandes","EPFH"
"https://openalex.org/W2995164152","10.1590/1516-731320190040015","Estudo das historiografias de Paul Karlson, Konstantin Ríbnikov, Howard Eves e Bento de Jesus Caraça: diferentes modos de ver e conceber o conceito de função","2019","Ciência & Educação (Bauru)","https://openalex.org/S2736612050","1516-7313","https://doi.org/10.1590/1516-731320190040015","aberto","Maria do Carmo de Sousa; Manoel Oriosvaldo de Moura","Maria do Carmo de Sousa","ECM"
